Datum,Intervall,Schneehöhe,Schneehöhe_Norm,Niederschlag,Lufttemperatur_7h,Lufttemperatur_7h_Norm,Lufttemperatur_7h_Gew,Lufttemperatur_14h,Lufttemperatur_14h_Norm,Lufttemperatur_14h_Gew,Lufttemperatur_19h,Lufttemperatur_19h_Norm,Lufttemperatur_19h_Gew,Schneetemperatur,Schneetemperatur_Norm,Schneetemperatur_Gew,Windrichtung,Windrichtung_Norm,Windrichtung_Gew,Windstärke,Windstärke_Norm,Windstärke_Gew,Einsinktiefe,Einsinktiefe_Norm,Einsinktiefe_Gew,Wetter_akt,Wetter_gestern,Wolken,Wolken_Norm,Neuschnee_x,Neuschnee_Norm,Neuschnee_Gew,Neuschnee_last4,Neuschnee_last2,windstaerke_last1,windstaerke_last2,windstaerke_last3,windstaerke_last4,Lufttemperatur_last1,Lufttemperatur_last2,Lufttemperatur_last3,Lufttemperatur_last4,ID,meanExpo,meanSlope,stdDevSlope,MinSlope,MaxSlope,Altitude,Avalanche
2021-03-11, 2020/ 2021,113.0,84.79163875117244,3.2,-2.0,-16.0,-32.0,3.0,24.0,-24.0,4.0,32.0,-28.0,-4.0,-40.0,-45.0,135.0,-3.535533905959802,0.0,5.0,12.72792206126042,0.0,42.0,420.0,200.0,2.0,7.0,8.0,80.0,7.0,70.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086,0
2021-03-12, 2020/ 2021,106.0,79.4858061060525,4.0,-4.0,-32.0,-8.0,-1.0,-8.0,12.0,-5.0,-40.0,16.0,-5.0,-50.0,-20.0,320.0,3.293991105461759,-3.535533905959802,4.3,-9.950352197732458,12.72792206126042,30.0,300.0,210.0,1.0,7.0,9.0,90.0,5.0,50.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.52137390556972,39.48648461538461,8.214153846153847,14.862284615384615,71.69213846153846,1822.6457692307695,0
2021-03-13, 2020/ 2021,105.0,78.41045472729698,0.0,-5.0,-40.0,-16.0,1.0,8.0,-4.0,-1.0,-8.0,-20.0,-11.0,-110.0,-25.0,180.0,-2.4,3.293991105461759,2.4,-8.819079575991817e-11,-9.950352197732458,0.0,0.0,150.0,1.0,1.0,2.0,20.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.01615906974631,42.22405,6.966049999999999,16.252,66.35245,1961.4425999999999,0
2021-03-14, 2020/ 2021,116.0,85.78975171685155,7.0,-7.0,-56.0,-20.0,-8.0,-64.0,4.0,-9.0,-72.0,-4.0,-8.0,-80.0,-55.0,0.0,4.3,-2.4,4.3,0.0,-8.819079575991817e-11,15.0,150.0,0.0,71.0,0.0,9.0,90.0,12.0,120.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335,0
2021-03-15, 2020/ 2021,135.0,100.0926784059314,9.4,-9.0,-72.0,-28.0,-5.0,-40.0,-32.0,-7.0,-56.0,-36.0,-10.0,-100.0,-40.0,0.0,0.0,4.3,0.0,0.0,0.0,65.0,650.0,75.0,71.0,7.0,9.0,90.0,45.0,450.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.01304783479426,34.3677,3.8913,19.264,41.6142,1879.8845,0
2021-03-16, 2020/ 2021,148.0,112.3068432671082,17.1,-10.0,-80.0,-36.0,-9.0,-72.0,-20.0,-10.0,-80.0,-28.0,-10.0,-100.0,-50.0,45.0,5.656854249477945,0.0,8.0,20.36467529822454,0.0,75.0,750.0,325.0,71.0,8.0,9.0,90.0,32.0,320.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086,1
2021-03-17, 2020/ 2021,149.0,109.7642646664881,6.6,-10.0,-80.0,-40.0,-8.0,-64.0,-36.0,-11.0,-88.0,-40.0,-10.0,-100.0,-50.0,180.0,-4.0,5.656854249477945,4.0,-1.4698465959986357e-10,20.36467529822454,70.0,700.0,375.0,71.0,7.0,9.0,90.0,22.0,220.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,1
2021-03-17, 2020/ 2021,149.0,109.7642646664881,6.6,-10.0,-80.0,-40.0,-8.0,-64.0,-36.0,-11.0,-88.0,-40.0,-10.0,-100.0,-50.0,180.0,-4.0,5.656854249477945,4.0,-1.4698465959986357e-10,20.36467529822454,70.0,700.0,375.0,71.0,7.0,9.0,90.0,22.0,220.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,240.62259194360806,40.215385714285716,6.8277,3.598442857142857,60.65671428571428,2925.3788714285715,1
2021-03-18, 2020/ 2021,151.0,111.8217315201293,8.8,-12.0,-96.0,-40.0,-8.0,-64.0,-32.0,-12.0,-96.0,-44.0,-13.0,-130.0,-50.0,0.0,0.0,-4.0,0.0,0.0,-1.4698465959986357e-10,55.0,550.0,350.0,2.0,7.0,7.0,70.0,14.0,140.0,361.0,220.0,220.0,-1.4698465959986357e-10,0.0,0.0,0.0,-77.33333333333333,0.0,0.0,0.0,0.0,232.7191915605427,37.897099999999995,6.44835,12.26605,59.39425,2155.53295,0
2021-03-19, 2020/ 2021,147.0,104.1458934662818,1.8,-15.0,-120.0,-48.0,-5.0,-40.0,-32.0,-11.0,-88.0,-48.0,-25.0,-250.0,-65.0,180.0,-0.3,0.0,0.3,-1.102384946998977e-11,0.0,50.0,500.0,275.0,1.0,2.0,3.0,30.0,2.0,20.0,238.0,360.0,360.0,0.0,-1.4698465959986357e-10,0.0,0.0,-85.33333333333333,-77.33333333333333,0.0,0.0,0.0,297.4722060764574,45.02354,5.96672,37.16834,62.701240000000006,1940.334,0
2021-03-20, 2020/ 2021,148.0,105.1272116750613,4.8,-13.0,-104.0,-60.0,-10.0,-80.0,-20.0,-15.0,-120.0,-44.0,-13.0,-130.0,-125.0,315.0,1.767766952997945,-0.3,2.5,-6.363961030565255,-1.102384946998977e-11,50.0,500.0,250.0,2.0,1.0,8.0,80.0,5.0,50.0,84.0,380.0,160.0,-1.102384946998977e-11,0.0,-1.4698465959986357e-10,0.0,-82.66666666666667,-85.33333333333333,-77.33333333333333,0.0,0.0,100.90372187786215,46.2365,9.0208625,13.071087499999999,66.32780000000001,1472.435275,0
2021-03-21, 2020/ 2021,148.0,103.5096642929807,4.1,-12.0,-96.0,-52.0,-5.0,-40.0,-40.0,-9.0,-72.0,-60.0,-13.0,-130.0,-65.0,180.0,-1.5,1.767766952997945,1.5,-5.5119247349948856e-11,-6.363961030565255,50.0,500.0,250.0,2.0,2.0,8.0,80.0,5.0,50.0,70.0,430.0,70.0,-6.363961030565255,-1.102384946998977e-11,0.0,-1.4698465959986357e-10,-101.33333333333333,-82.66666666666667,-85.33333333333333,-77.33333333333333,0.0,68.01304783479426,34.3677,3.8913,19.264,41.6142,1879.8845,0
2021-03-22, 2020/ 2021,153.0,108.8052754072925,3.7,-10.0,-80.0,-48.0,-9.0,-72.0,-20.0,-10.0,-80.0,-36.0,-10.0,-100.0,-65.0,0.0,0.0,-1.5,0.0,0.0,-5.5119247349948856e-11,57.0,570.0,250.0,71.0,7.0,9.0,90.0,25.0,250.0,67.0,260.0,100.0,-5.5119247349948856e-11,-6.363961030565255,-1.102384946998977e-11,0.0,-69.33333333333333,-101.33333333333333,-82.66666666666667,-85.33333333333333,11.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,1
2021-03-23, 2020/ 2021,147.0,106.845513413506,1.6,-10.0,-80.0,-40.0,-3.0,-24.0,-36.0,-4.0,-32.0,-40.0,-11.0,-110.0,-50.0,180.0,-1.0,0.0,1.0,-3.6746164899965906e-11,0.0,41.0,410.0,285.0,2.0,7.0,7.0,70.0,7.0,70.0,270.0,370.0,300.0,0.0,-5.5119247349948856e-11,-6.363961030565255,-1.102384946998977e-11,-77.33333333333333,-69.33333333333333,-101.33333333333333,-82.66666666666667,18.0,244.23490345925012,36.92165,4.456625000000001,13.363050000000001,52.8433,2423.3851250000002,1
2021-03-23, 2020/ 2021,147.0,106.845513413506,1.6,-10.0,-80.0,-40.0,-3.0,-24.0,-36.0,-4.0,-32.0,-40.0,-11.0,-110.0,-50.0,180.0,-1.0,0.0,1.0,-3.6746164899965906e-11,0.0,41.0,410.0,285.0,2.0,7.0,7.0,70.0,7.0,70.0,270.0,370.0,300.0,0.0,-5.5119247349948856e-11,-6.363961030565255,-1.102384946998977e-11,-77.33333333333333,-69.33333333333333,-101.33333333333333,-82.66666666666667,23.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335,1
2021-03-23, 2020/ 2021,147.0,106.845513413506,1.6,-10.0,-80.0,-40.0,-3.0,-24.0,-36.0,-4.0,-32.0,-40.0,-11.0,-110.0,-50.0,180.0,-1.0,0.0,1.0,-3.6746164899965906e-11,0.0,41.0,410.0,285.0,2.0,7.0,7.0,70.0,7.0,70.0,270.0,370.0,300.0,0.0,-5.5119247349948856e-11,-6.363961030565255,-1.102384946998977e-11,-77.33333333333333,-69.33333333333333,-101.33333333333333,-82.66666666666667,11.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,1
2021-03-23, 2020/ 2021,147.0,106.845513413506,1.6,-10.0,-80.0,-40.0,-3.0,-24.0,-36.0,-4.0,-32.0,-40.0,-11.0,-110.0,-50.0,180.0,-1.0,0.0,1.0,-3.6746164899965906e-11,0.0,41.0,410.0,285.0,2.0,7.0,7.0,70.0,7.0,70.0,270.0,370.0,300.0,0.0,-5.5119247349948856e-11,-6.363961030565255,-1.102384946998977e-11,-77.33333333333333,-69.33333333333333,-101.33333333333333,-82.66666666666667,8.0,260.46868802414093,42.6599,7.696246428571428,7.606199999999999,65.80953392857143,3022.7729089285713,1
2021-03-24, 2020/ 2021,141.0,99.52515400410677,0.0,-6.0,-48.0,-40.0,5.0,40.0,-12.0,-3.0,-24.0,-16.0,-16.0,-160.0,-55.0,0.0,0.0,-1.0,0.0,0.0,-3.6746164899965906e-11,25.0,250.0,205.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,271.6647666395917,41.9246,4.6595,33.076,54.9209,1980.7611,1
2021-03-24, 2020/ 2021,141.0,99.52515400410677,0.0,-6.0,-48.0,-40.0,5.0,40.0,-12.0,-3.0,-24.0,-16.0,-16.0,-160.0,-55.0,0.0,0.0,-1.0,0.0,0.0,-3.6746164899965906e-11,25.0,250.0,205.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,100.90372187786215,46.2365,9.0208625,13.071087499999999,66.32780000000001,1472.435275,1
2021-03-24, 2020/ 2021,141.0,99.52515400410677,0.0,-6.0,-48.0,-40.0,5.0,40.0,-12.0,-3.0,-24.0,-16.0,-16.0,-160.0,-55.0,0.0,0.0,-1.0,0.0,0.0,-3.6746164899965906e-11,25.0,250.0,205.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,57.6558489858689,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,1
2021-03-24, 2020/ 2021,141.0,99.52515400410677,0.0,-6.0,-48.0,-40.0,5.0,40.0,-12.0,-3.0,-24.0,-16.0,-16.0,-160.0,-55.0,0.0,0.0,-1.0,0.0,0.0,-3.6746164899965906e-11,25.0,250.0,205.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,281.0768689746891,43.65695,4.415100000000001,32.17595,52.052099999999996,1944.9621499999998,1
2021-03-24, 2020/ 2021,141.0,99.52515400410677,0.0,-6.0,-48.0,-40.0,5.0,40.0,-12.0,-3.0,-24.0,-16.0,-16.0,-160.0,-55.0,0.0,0.0,-1.0,0.0,0.0,-3.6746164899965906e-11,25.0,250.0,205.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,74.58871205440819,40.891475,7.230925,0.0,61.39475,2286.1698499999998,1
2021-03-24, 2020/ 2021,141.0,99.52515400410677,0.0,-6.0,-48.0,-40.0,5.0,40.0,-12.0,-3.0,-24.0,-16.0,-16.0,-160.0,-55.0,0.0,0.0,-1.0,0.0,0.0,-3.6746164899965906e-11,25.0,250.0,205.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,1
2021-03-24, 2020/ 2021,141.0,99.52515400410677,0.0,-6.0,-48.0,-40.0,5.0,40.0,-12.0,-3.0,-24.0,-16.0,-16.0,-160.0,-55.0,0.0,0.0,-1.0,0.0,0.0,-3.6746164899965906e-11,25.0,250.0,205.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335,1
2021-03-24, 2020/ 2021,141.0,99.52515400410677,0.0,-6.0,-48.0,-40.0,5.0,40.0,-12.0,-3.0,-24.0,-16.0,-16.0,-160.0,-55.0,0.0,0.0,-1.0,0.0,0.0,-3.6746164899965906e-11,25.0,250.0,205.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,291.03853265339706,44.495709090909095,5.800336363636363,15.979145454545455,61.01829999999998,2256.9431545454545,1
2021-03-24, 2020/ 2021,141.0,99.52515400410677,0.0,-6.0,-48.0,-40.0,5.0,40.0,-12.0,-3.0,-24.0,-16.0,-16.0,-160.0,-55.0,0.0,0.0,-1.0,0.0,0.0,-3.6746164899965906e-11,25.0,250.0,205.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,1
2021-03-25, 2020/ 2021,134.0,94.017094017094,0.0,-3.0,-24.0,-24.0,0.0,0.0,20.0,0.0,0.0,-12.0,-13.0,-130.0,-80.0,180.0,-2.0,0.0,2.0,-7.349232979993181e-11,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,260.46868802414093,42.6599,7.696246428571428,7.606199999999999,65.80953392857143,3022.7729089285713,1
2021-03-25, 2020/ 2021,134.0,94.017094017094,0.0,-3.0,-24.0,-24.0,0.0,0.0,20.0,0.0,0.0,-12.0,-13.0,-130.0,-80.0,180.0,-2.0,0.0,2.0,-7.349232979993181e-11,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,240.62259194360806,40.215385714285716,6.8277,3.598442857142857,60.65671428571428,2925.3788714285715,1
2021-03-26, 2020/ 2021,130.0,90.2777777777778,0.0,-4.0,-32.0,-12.0,-3.5,-28.0,0.0,0.0,0.0,0.0,-11.0,-110.0,-65.0,180.0,-1.0,-2.0,1.0,-3.6746164899965906e-11,-7.349232979993181e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.97914664591417,42.4385,7.317475,23.819850000000002,70.16715,2256.0364499999996,0
2021-03-27, 2020/ 2021,0.0,0.0,0.0,-1.0,-8.0,-16.0,0.0,0.0,-14.0,-1.0,-8.0,0.0,-9.0,-90.0,-55.0,180.0,-25.0,-1.0,25.0,-9.186541224991475e-10,-3.6746164899965906e-11,3.0,30.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.9975436318919,43.05126666666666,7.684349999999999,0.0,63.39553333333333,1636.8323666666665,0
2021-03-28, 2020/ 2021,125.0,86.739843552864,0.0,-7.0,-56.0,-4.0,5.0,40.0,0.0,1.0,8.0,-4.0,-9.0,-90.0,-45.0,0.0,0.0,-25.0,0.0,0.0,-9.186541224991475e-10,0.0,0.0,15.0,1.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,260.46868802414093,42.6599,7.696246428571428,7.606199999999999,65.80953392857143,3022.7729089285713,1
2021-03-29, 2020/ 2021,123.0,86.70853627275058,0.0,1.0,8.0,-28.0,8.0,64.0,20.0,3.0,24.0,4.0,-7.0,-70.0,-45.0,270.0,1.0717165135486378e-10,0.0,7.0,-25.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,260.46868802414093,42.6599,7.696246428571428,7.606199999999999,65.80953392857143,3022.7729089285713,1
2021-03-29, 2020/ 2021,123.0,86.70853627275058,0.0,1.0,8.0,-28.0,8.0,64.0,20.0,3.0,24.0,4.0,-7.0,-70.0,-45.0,270.0,1.0717165135486378e-10,0.0,7.0,-25.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,244.23490345925012,36.92165,4.456625000000001,13.363050000000001,52.8433,2423.3851250000002,1
2021-03-29, 2020/ 2021,123.0,86.70853627275058,0.0,1.0,8.0,-28.0,8.0,64.0,20.0,3.0,24.0,4.0,-7.0,-70.0,-45.0,270.0,1.0717165135486378e-10,0.0,7.0,-25.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,1
2021-03-30, 2020/ 2021,119.0,81.77161419290354,0.0,1.0,8.0,4.0,10.0,80.0,32.0,4.0,32.0,12.0,-8.0,-80.0,-35.0,0.0,0.0,1.0717165135486378e-10,0.0,0.0,-25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,340.0,0.0,-38.18376618339153,0.0,-1.8373082449982947e-10,-21.333333333333332,-16.0,-45.333333333333336,-29.333333333333332,29.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,1
2021-03-30, 2020/ 2021,119.0,81.77161419290354,0.0,1.0,8.0,4.0,10.0,80.0,32.0,4.0,32.0,12.0,-8.0,-80.0,-35.0,0.0,0.0,1.0717165135486378e-10,0.0,0.0,-25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,340.0,0.0,-38.18376618339153,0.0,-1.8373082449982947e-10,-21.333333333333332,-16.0,-45.333333333333336,-29.333333333333332,39.0,57.6558489858689,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,1
2021-03-31, 2020/ 2021,114.0,78.6502759658806,0.0,3.0,24.0,4.0,10.0,80.0,40.0,5.0,40.0,16.0,-6.0,-60.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,-7.349232979993181e-11,-1.1023849469989769e-10,-12.72792206152024,-3.117691453593359,21.333333333333332,48.0,13.333333333333334,-26.666666666666668,29.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,1
2021-03-31, 2020/ 2021,114.0,78.6502759658806,0.0,3.0,24.0,4.0,10.0,80.0,40.0,5.0,40.0,16.0,-6.0,-60.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,-7.349232979993181e-11,-1.1023849469989769e-10,-12.72792206152024,-3.117691453593359,21.333333333333332,48.0,13.333333333333334,-26.666666666666668,17.0,90.01768390844254,42.53206000000001,7.09607,13.2901,65.78074,2749.76394,1
2021-03-31, 2020/ 2021,114.0,78.6502759658806,0.0,3.0,24.0,4.0,10.0,80.0,40.0,5.0,40.0,16.0,-6.0,-60.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,-7.349232979993181e-11,-1.1023849469989769e-10,-12.72792206152024,-3.117691453593359,21.333333333333332,48.0,13.333333333333334,-26.666666666666668,25.0,103.16011422051332,42.24281818181817,7.576309090909091,8.488518181818181,64.56995454545455,2336.0986545454543,1
2021-03-31, 2020/ 2021,114.0,78.6502759658806,0.0,3.0,24.0,4.0,10.0,80.0,40.0,5.0,40.0,16.0,-6.0,-60.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,-7.349232979993181e-11,-1.1023849469989769e-10,-12.72792206152024,-3.117691453593359,21.333333333333332,48.0,13.333333333333334,-26.666666666666668,21.0,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086,1
2021-03-31, 2020/ 2021,114.0,78.6502759658806,0.0,3.0,24.0,4.0,10.0,80.0,40.0,5.0,40.0,16.0,-6.0,-60.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,-7.349232979993181e-11,-1.1023849469989769e-10,-12.72792206152024,-3.117691453593359,21.333333333333332,48.0,13.333333333333334,-26.666666666666668,11.0,83.42809660216442,39.152621276595745,7.412259574468084,7.983723404255319,62.52731063829788,2637.0868510638297,1
2021-03-31, 2020/ 2021,114.0,78.6502759658806,0.0,3.0,24.0,4.0,10.0,80.0,40.0,5.0,40.0,16.0,-6.0,-60.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,-7.349232979993181e-11,-1.1023849469989769e-10,-12.72792206152024,-3.117691453593359,21.333333333333332,48.0,13.333333333333334,-26.666666666666668,14.0,240.62259194360806,40.215385714285716,6.8277,3.598442857142857,60.65671428571428,2925.3788714285715,1
2021-04-01, 2020/ 2021,110.0,75.79553996492108,0.0,3.0,24.0,12.0,9.0,72.0,40.0,5.0,40.0,20.0,-3.0,-30.0,-30.0,225.0,-3.535533905887629,0.0,5.0,-12.72792206152024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,40.0,-5.333333333333333,5.333333333333333,0.0,25.0,103.16011422051332,42.24281818181817,7.576309090909091,8.488518181818181,64.56995454545455,2336.0986545454543,1
2021-04-01, 2020/ 2021,110.0,75.79553996492108,0.0,3.0,24.0,12.0,9.0,72.0,40.0,5.0,40.0,20.0,-3.0,-30.0,-30.0,225.0,-3.535533905887629,0.0,5.0,-12.72792206152024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,40.0,-5.333333333333333,5.333333333333333,0.0,23.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335,1
2021-04-02, 2020/ 2021,109.0,76.04972726119499,5.9,3.0,24.0,12.0,8.0,64.0,36.0,1.0,8.0,20.0,-1.0,-10.0,-15.0,180.0,-2.0,-3.535533905887629,2.0,-7.349232979993181e-11,-12.72792206152024,0.0,0.0,0.0,1.0,6.0,9.0,90.0,0.0,0.0,0.0,310.0,0.0,-24.25606856541223,-1.4698465959986357e-10,-10.18233764890441,-11.45512985501746,-34.666666666666664,-21.333333333333332,-98.66666666666667,-61.333333333333336,33.0,62.0049110699424,41.47410000000001,8.8765,1.4180933333333334,65.95022,2223.0630533333333,1
2021-04-02, 2020/ 2021,109.0,76.04972726119499,5.9,3.0,24.0,12.0,8.0,64.0,36.0,1.0,8.0,20.0,-1.0,-10.0,-15.0,180.0,-2.0,-3.535533905887629,2.0,-7.349232979993181e-11,-12.72792206152024,0.0,0.0,0.0,1.0,6.0,9.0,90.0,0.0,0.0,0.0,310.0,0.0,-24.25606856541223,-1.4698465959986357e-10,-10.18233764890441,-11.45512985501746,-34.666666666666664,-21.333333333333332,-98.66666666666667,-61.333333333333336,39.0,57.6558489858689,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,1
2021-04-03, 2020/ 2021,108.0,75.05686125852918,5.9,-5.0,-40.0,12.0,-6.0,-48.0,32.0,-7.0,-56.0,4.0,-5.0,-50.0,-5.0,45.0,2.121320343554229,-2.0,3.0,7.636753236834201,-7.349232979993181e-11,0.0,0.0,0.0,71.0,6.0,8.0,80.0,0.0,0.0,0.0,140.0,40.0,-12.55205319593887,-6.48,-9.186541224991475e-11,0.0,-40.0,-29.333333333333332,-34.666666666666664,-61.333333333333336,0.0,232.7191915605427,37.897099999999995,6.44835,12.26605,59.39425,2155.53295,0
2021-04-04, 2020/ 2021,112.0,78.37150127226464,2.5,-9.0,-72.0,-20.0,-2.0,-16.0,-24.0,-4.0,-32.0,-28.0,-9.0,-90.0,-25.0,0.0,0.0,2.121320343554229,0.0,0.0,7.636753236834201,5.0,50.0,0.0,1.0,7.0,4.0,40.0,5.0,50.0,0.0,0.0,0.0,-7.127636354451337,-9.186541224991475e-11,-3.818376618456074,0.0,-93.33333333333333,-90.66666666666667,-85.33333333333333,-80.0,0.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,0
2021-04-05, 2020/ 2021,105.0,73.44524990461656,0.0,-1.0,-8.0,-36.0,5.0,40.0,-8.0,1.0,8.0,-16.0,-8.0,-80.0,-45.0,270.0,4.8992754905080596e-11,0.0,3.2,-11.52,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,490.0,390.0,-25.00770133685283,22.9102597105026,2.9396931919972725e-10,-21.6,-114.66666666666667,-24.0,-80.0,-29.333333333333332,0.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669,0
2021-04-06, 2020/ 2021,109.0,77.2651114834386,2.9,-13.0,-104.0,-4.0,-10.0,-80.0,20.0,-12.0,-96.0,4.0,-14.0,-140.0,-40.0,135.0,-2.121320343575881,4.8992754905080596e-11,3.0,7.636753236756254,-11.52,15.0,150.0,0.0,3.0,7.0,7.0,70.0,10.0,100.0,15.0,120.0,0.0,-5.144463085995227e-10,-1.1023849469989769e-10,-10.1823376492162,12.72792206139033,-2.6666666666666665,2.6666666666666665,-18.666666666666668,-74.66666666666667,0.0,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375,0
